,ID,Selection,Date,Locality,CALF,GROUP.SIZE,BEHAVIOUR,BOAT,SPL.125.Hz,SPL.2000.Hz,SPL.4000.Hz,SPL.8000.Hz,SPL.16000.Hz,SPL.20000.Hz,Low.Freq,High.Freq,Delta.Freq,Start.Freq,End.Freq,Duration,Inflections,Armonics,PC1,PC2,PC3
729,45,78,20180428,SARDINIA,NO,9,SOCIAL,NO,90.93,99.26,99.02,101.08,101.63,100.83,2.246,8.79,6.543,3.695,8.736,0.347,1,3,2.305835686,-0.10697111,0.900556377
730,45,25,20180518,SARDINIA,YES,16,SOCIAL,YES,87.56,96.03,96.3,96.89,96.38,96.89,6.94,12.87,5.93,8.023,12.852,0.28,2,0,0.416997213,0.632423472,0.027645677
731,45,33,20180518,SARDINIA,YES,16,SOCIAL,YES,88,98.76,99.4,98.84,102.93,110.33,6.399,15.619,9.22,13.236,15.56,0.658,2,1,-0.938812727,0.15666247,0.081450527
732,45,42,20180518,SARDINIA,YES,16,SOCIAL,YES,116.87,120.45,118.98,117.05,110.54,108.69,6.883,17.138,10.256,12.01,7.033,0.676,3,1,-0.464307701,-0.490987203,-0.343684235
733,45,71,20180518,SARDINIA,YES,16,SOCIAL,YES,89.71,96.31,100.14,102.86,102.99,101.57,6.242,18.299,12.057,6.278,16.698,1.12,2,2,-0.93405081,-1.09334683,1.084143106
734,45,122,20180518,SARDINIA,YES,16,SOCIAL,YES,92,94.85,97.97,97.27,100.38,104.33,6.866,16.138,9.272,6.866,15.654,1.287,3,0,-0.610693577,-1.093576183,0.0991745
735,45,123,20180518,SARDINIA,YES,16,SOCIAL,YES,89.78,93.9,97.73,98.82,99.69,102.47,5.026,13.862,8.836,4.986,8.527,1.08,4,0,0.711144514,-1.564224502,-0.183661308
736,45,135,20180518,SARDINIA,YES,16,SOCIAL,YES,91.17,94.73,98.58,98.24,100.34,100.1,6.631,16.891,10.26,8.823,15.399,1.965,4,0,-1.125067817,-2.084278613,-0.515490027
737,45,143,20180518,SARDINIA,YES,16,SOCIAL,YES,134.77,112.44,115.81,119.08,113.86,111.68,8.453,12.09,3.637,8.349,11.778,0.618,2,0,0.49106217,0.723606711,-0.725566594
738,45,146,20180518,SARDINIA,YES,16,SOCIAL,YES,98.95,112.41,108.34,104.28,107.15,112.22,7.502,16.55,9.048,11.823,16.521,1.04,2,2,-1.188700382,-0.164322126,-0.028986842
739,45,195,20180518,SARDINIA,YES,16,SOCIAL,YES,87.6,100.14,98.51,109.26,105.9,100.85,6.935,17.248,10.313,6.973,11.819,1.341,4,1,-0.587986729,-1.621145886,-0.21443602
741,45,292,20180518,SARDINIA,YES,16,SOCIAL,YES,91.23,92.54,94.28,96.96,101.6,106.05,6.454,8.767,2.314,7.064,8.691,0.233,1,1,1.78543857,1.183694955,-0.391504213
742,45,428,20180518,SARDINIA,YES,16,SOCIAL,YES,89.54,105.26,106.12,106.45,103.3,101.65,6.974,16.301,9.327,12.35,14.594,0.758,2,0,-0.945319816,0.020156758,0.050104855
743,45,485,20180518,SARDINIA,YES,16,SOCIAL,YES,94.7,97.79,101.8,100.43,97.88,97.84,7.143,14.947,7.804,7.178,14.863,0.477,0,0,0.010282915,0.723089216,0.956301875
744,45,508,20180518,SARDINIA,YES,16,SOCIAL,YES,94.37,99.49,102.12,101.67,101.53,100.12,9.79,16.802,7.012,13.197,15.716,0.752,6,1,-1.641017046,-0.33554403,-1.634170234
745,45,517,20180518,SARDINIA,YES,16,SOCIAL,YES,95.21,104.14,109.96,115.08,105.73,108.31,6.033,14.78,8.747,7.339,6.104,1.054,3,1,0.52622439,-1.084381285,-0.332301406
746,45,568,20180518,SARDINIA,YES,16,SOCIAL,NO,97.96,101.54,103.68,103.6,102.74,100.63,6.525,14.049,7.524,6.775,7.485,1.398,3,0,0.516451785,-1.232287357,-0.627482011
747,46,1,20180602,SARDINIA,NO,3,TRAVEL,YES,91.23,93,92.7,94.93,96.33,96.49,7.096,27.909,20.814,7.587,27.994,1.447,3,2,-4.11415467,-2.347918213,2.551483181
748,46,8,20180602,SARDINIA,NO,3,TRAVEL,YES,92.43,92.95,92.8,96.38,97.22,96.78,3.256,11.579,8.323,11.201,3.294,0.859,0,3,1.38544369,-0.179625933,0.168312872
749,46,11,20180602,SARDINIA,NO,3,TRAVEL,YES,86.82,93.09,92.23,94.61,96.39,96.46,7.814,13.967,6.153,9.94,8.916,0.599,3,0,0.175266247,0.126559748,-0.793326985
750,46,13,20180602,SARDINIA,NO,3,TRAVEL,YES,91.2,95.13,97.18,101.62,103.96,110.21,16.623,22.872,6.249,18.544,22.623,0.152,1,1,-3.855724473,2.859839892,-0.775899287
751,46,16,20180602,SARDINIA,NO,3,TRAVEL,YES,88.1,97.49,98.48,100.15,104.59,107.43,6.472,13.017,6.546,10.05,7.156,1.033,4,1,0.416756165,-0.801306474,-1.212103425
752,46,18,20180602,SARDINIA,NO,3,TRAVEL,YES,133.81,129.33,125.62,122.09,117.56,114.79,17.173,23.589,6.416,23.63,18.328,0.638,5,0,-4.539224044,1.572612574,-2.789984948
753,46,19,20180602,SARDINIA,NO,3,TRAVEL,YES,111.97,114.97,107.96,109.27,100.09,99.83,8.23,16.437,8.207,8.301,13.742,0.863,2,1,-0.565282399,-0.08646295,0.066342875
754,46,20,20180602,SARDINIA,NO,3,TRAVEL,YES,101.41,104.92,105.47,102.43,98.58,98.04,8.366,14.227,5.861,12.678,14.027,0.423,1,1,-0.456579232,1.21035088,-0.27556151
755,47,3,20180603,SARDINIA,NO,8,SOCIAL,NO,88.79,90.93,94.33,94.74,97.4,100.04,8.308,19.52,11.212,11.578,18.173,1.269,5,3,-2.18167319,-1.334803844,-0.514622436
756,47,4,20180603,SARDINIA,NO,8,SOCIAL,NO,87.23,89.48,90.5,92.8,95.2,95.78,8.62,17.868,9.247,10.091,12.589,2.26,7,0,-1.562959614,-2.81768823,-2.031298687
757,47,7,20180603,SARDINIA,NO,8,SOCIAL,NO,86.89,89.22,90.61,92.78,95.22,95.79,8.209,18.824,10.615,10.037,18.733,0.981,3,1,-1.737639337,-0.540311561,0.239291615
758,47,10,20180603,SARDINIA,NO,8,SOCIAL,NO,87.23,89.09,90.65,95.79,97.01,95.66,9.122,21.083,11.961,9.653,20.932,0.978,4,1,-2.446838133,-0.839308455,0.291769401
759,47,19,20180603,SARDINIA,NO,8,SOCIAL,NO,87.8,90.79,91.56,96.87,97.28,96.83,5.082,12.294,7.212,5.661,8.986,1.56,5,1,0.745409529,-2.049248725,-1.017638748
760,47,20,20180603,SARDINIA,NO,8,SOCIAL,NO,87.88,90.83,91.78,98.75,96.6,96.49,9.44,15.746,6.306,9.71,15.496,0.519,3,1,-0.788502949,0.507825681,-0.493600628
761,47,22,20180603,SARDINIA,NO,8,SOCIAL,NO,114.42,94.41,92.62,95.61,96.87,96.49,4.806,17.548,12.742,4.42,6.258,1.748,5,1,0.055816212,-3.119866913,-0.14031912
762,47,33,20180603,SARDINIA,NO,8,SOCIAL,NO,89.85,91.19,92.3,93.31,95.24,96.06,8.986,12.334,3.347,9.726,12.217,0.154,1,0,0.396683031,1.644233303,-0.427049615
763,47,38,20180603,SARDINIA,NO,8,SOCIAL,NO,87.22,90.14,91.84,95.91,95.12,95.56,6.608,13.819,7.211,6.732,11.962,1.269,2,0,0.265470747,-0.684480112,-0.13479005
764,47,39,20180603,SARDINIA,NO,8,SOCIAL,NO,86.76,89.54,91.81,97.18,95.1,95.71,4.806,12.402,7.596,4.971,6.457,2.025,4,0,1.008019051,-2.455210673,-0.952330966
765,47,43,20180603,SARDINIA,NO,8,SOCIAL,NO,90.17,107.84,104.14,96.33,97.54,98.83,7.308,14.133,6.826,8.242,14.077,0.697,3,0,-0.127952485,-0.085151848,-0.275098048
766,47,45,20180603,SARDINIA,NO,8,SOCIAL,NO,88.94,103.61,102.23,97.38,95.6,95.4,8.901,16.841,7.94,8.913,14.673,0.988,2,0,-0.845421745,-0.051655834,-0.100860184
767,47,47,20180603,SARDINIA,NO,8,SOCIAL,NO,87.67,94.06,93.41,98.95,100.52,95.91,7.276,20.858,13.582,9.845,7.043,1.249,4,2,-1.173044957,-1.852634499,-0.130744596
768,47,56,20180603,SARDINIA,NO,8,SOCIAL,NO,87.97,88.55,91.69,92.97,94.62,95.28,7.927,8.879,0.952,7.748,8.794,0.41,0,2,1.647273087,1.625825416,-0.610258114
769,47,57,20180603,SARDINIA,NO,8,SOCIAL,NO,87.48,92.03,91.42,92.75,94.76,95.37,9.061,14.675,5.615,10.555,14.518,0.423,1,1,-0.404289332,1.195150143,-0.137012673
770,47,61,20180603,SARDINIA,NO,8,SOCIAL,NO,87.05,92.39,91.92,92.82,94.54,94.95,8.414,16.666,8.252,9.719,13.923,0.932,3,0,-0.862469417,-0.309185656,-0.366688034
771,47,69,20180603,SARDINIA,NO,8,SOCIAL,NO,87.53,93.23,90.63,93.1,95.79,96.52,2.147,4.569,2.422,3.358,2.972,1.107,4,3,3.322595328,-1.309761362,-1.236690015
772,47,72,20180603,SARDINIA,NO,8,SOCIAL,NO,88.51,96.75,95.47,94.57,96.83,97.27,1.817,3.578,1.762,2.587,3.523,0.644,5,4,3.584528988,-1.072037731,-1.266139948
773,47,77,20180603,SARDINIA,NO,8,SOCIAL,YES,97.94,104.46,107.5,115.07,119.12,120.65,9.342,16.179,6.837,9.242,12.59,0.521,4,2,-0.636831162,0.069951459,-0.758578666
774,47,78,20180603,SARDINIA,NO,8,SOCIAL,YES,100.01,107.95,110.53,118.05,120.97,124.07,6.049,10.838,4.789,8.706,10.742,0.79,1,2,0.944213893,0.406045462,-0.265828441
775,47,79,20180603,SARDINIA,NO,8,SOCIAL,YES,99.24,106.31,108.98,116.72,118.91,121.56,9.163,17.53,8.367,9.155,17.429,0.403,0,1,-1.007533127,1.119847796,0.889811468
776,47,81,20180603,SARDINIA,NO,8,SOCIAL,NO,93.6,90.31,94,95.82,96.19,96.11,7.283,14.055,6.773,7.535,8.856,1.11,4,0,0.26739129,-0.937605803,-0.940161073
777,47,108,20180603,SARDINIA,NO,8,SOCIAL,NO,88.03,99.53,97.46,97.47,97.27,96.42,1.323,7.94,6.617,1.323,7.785,0.39,2,2,2.766105578,-0.680265809,0.869758566
778,47,110,20180603,SARDINIA,NO,8,SOCIAL,NO,88.15,103.01,98.94,98.37,97.16,96.98,1.401,9.342,7.94,1.401,9.186,0.387,2,0,2.357506415,-0.797442274,1.157769052
779,48,4,20180625,SARDINIA,YES,9,TRAVEL,YES,88.66,93.74,98.75,100.67,101.45,101.03,4.795,11.987,7.192,10.456,6.038,3.645,13,0,-0.368869707,-6.052912912,-4.771901825
780,48,7,20180625,SARDINIA,YES,9,TRAVEL,YES,88.3,94.31,95.03,98.71,100.47,99.92,5.219,11.769,6.55,7.402,9.633,1.79,6,0,0.493775788,-2.321016918,-1.658944301
781,48,16,20180625,SARDINIA,YES,9,TRAVEL,YES,103.41,100.44,102,105.82,107.96,109.78,4.248,6.79,2.543,4.227,6.078,0.549,1,1,2.738683136,0.364099064,-0.213447927
782,48,17,20180625,SARDINIA,YES,9,TRAVEL,YES,96.6,91.68,94.99,100.86,101.38,101.76,7.479,13.44,5.961,7.594,13.114,0.618,0,0,0.372456116,0.82806226,0.41684851
783,48,28,20180625,SARDINIA,YES,9,TRAVEL,YES,87.41,92.7,95.87,101.66,103.89,103.3,3.135,16.037,12.902,3.09,12.408,1.77,4,0,0.098826225,-3.003415104,0.683950709
784,48,31,20180625,SARDINIA,YES,9,TRAVEL,YES,87.14,89.84,94.68,100.66,102.48,102.89,7.227,18.278,11.051,7.842,18.276,1.867,4,0,-1.558191752,-2.010482023,-0.134340496
785,48,33,20180625,SARDINIA,YES,9,TRAVEL,YES,91.15,92.7,96.86,101.81,103.13,102.67,16.716,21.25,4.534,17.099,16.687,0.36,7,0,-3.330648455,1.098318167,-2.934554843
786,48,34,20180625,SARDINIA,YES,9,TRAVEL,YES,91.82,100.5,101.44,106.55,112.87,116.51,8.286,14.869,6.583,8.685,11.725,2.397,5,0,-0.627065556,-2.249448871,-1.91510252
787,49,2,20180823,SARDINIA,YES,4,SOCIAL,NO,93.92,97.79,98.7,99.33,99.36,98.66,6.768,10.768,4,10.76,10.041,0.162,1,0,0.895122472,1.334600296,-0.373262149
788,49,5,20180823,SARDINIA,YES,4,SOCIAL,NO,89.73,93.67,93.6,98.17,101.4,102.8,9.611,17.497,7.886,10.656,17.385,0.388,1,0,-1.238837183,1.076938324,0.369769757
789,49,11,20180823,SARDINIA,YES,4,SOCIAL,NO,93.06,100.67,99.99,99.73,100.29,99.83,4.395,7.64,3.245,4.192,7.505,0.486,0,1,2.525007369,0.644649127,0.269982077
790,49,12,20180823,SARDINIA,YES,4,SOCIAL,NO,91.32,99.02,97.97,99.91,100.52,100.71,7.398,10.625,3.226,9.659,10.538,0.355,2,0,0.85540956,0.987788061,-0.782650598
791,49,13,20180823,SARDINIA,YES,4,SOCIAL,YES,92.09,103.92,108.07,107.45,112.24,114.72,5.005,9.889,4.884,6.057,9.775,0.101,1,0,1.67015936,0.810214422,0.369927669
792,49,14,20180823,SARDINIA,YES,4,SOCIAL,YES,91.87,103.71,107.99,107.35,112.36,114.65,12.562,18.309,5.747,13.45,18.167,0.349,1,0,-1.889261572,1.881604434,-0.414088876
793,49,19,20180823,SARDINIA,YES,4,SOCIAL,YES,95.87,100.75,98.46,106.94,100.92,98.98,4.904,17.006,12.103,4.938,16.432,0.699,2,1,-0.373094174,-0.891083205,1.506661365
794,49,23,20180823,SARDINIA,YES,4,SOCIAL,NO,96.5,95.42,96.24,100.81,101.46,98.7,5.999,18.874,12.876,6.609,16.301,3.931,11,1,-2.198872213,-6.411729815,-2.598263535
795,49,24,20180823,SARDINIA,YES,4,SOCIAL,NO,93.61,94.53,95.83,101.47,99.47,98.71,9.292,19.557,10.266,9.268,19.539,0.096,0,0,-1.548184291,1.267708936,1.456456059
796,49,27,20180823,SARDINIA,YES,4,SOCIAL,YES,91.16,98.51,101.35,104.38,111.86,118.22,13.211,22.023,8.812,13.107,21.919,0.499,0,0,-2.90237373,1.733257847,0.485584469
797,49,28,20180823,SARDINIA,YES,4,SOCIAL,YES,90.83,98.2,101.39,104.66,112.01,118.2,14.968,15.522,0.555,15.31,15.376,0.116,1,0,-1.361771585,3.071511615,-1.682482842
798,50,4,20180905,SARDINIA,NO,4,TRAVEL,NO,90.51,89.23,90.7,108.83,106.15,98.52,7.091,14.8,7.709,7.084,8.598,1.155,2,3,0.328590777,-0.644635709,-0.221954698
799,51,4,20180908,SARDINIA,YES,9,TRAVEL,YES,90.49,98.29,98.24,98.4,100.08,101.81,7.458,18.902,11.444,9.556,18.817,0.805,1,1,-1.502234979,-0.056422657,1.105363274
800,51,9,20180908,SARDINIA,YES,9,TRAVEL,YES,91.04,97.77,99.11,98.75,98.11,98.83,6.951,12.646,5.695,12.569,6.881,0.529,0,0,0.606023928,1.046569008,-0.332968517
801,51,11,20180908,SARDINIA,YES,9,TRAVEL,YES,90.2,97.62,99.07,98.92,98.33,99.69,7.905,13.229,5.324,13.074,7.933,0.576,0,1,0.292349434,1.200352933,-0.482602548
802,51,15,20180908,SARDINIA,YES,9,TRAVEL,YES,87.87,103.02,105.69,103.47,101.63,101.93,1.925,3.577,1.652,3.549,3.16,0.231,1,0,3.868686171,0.452387123,-0.132047876
806,51,42,20180908,SARDINIA,YES,9,TRAVEL,YES,95.57,103.98,109.28,113.13,116.5,117.97,19.489,22.286,2.797,19.474,22.209,0.522,4,0,-4.218611279,2.489149153,-2.664305246
807,52,6,20180912,SARDINIA,NO,13,SOCIAL,NO,87.52,90.08,89.28,91.57,94.62,95.44,8.213,9.092,0.879,8.863,9.064,0.134,1,0,1.438144398,1.767507244,-0.866550261
808,52,8,20180912,SARDINIA,NO,13,SOCIAL,NO,85.97,87.45,89.01,91.51,94.3,94.94,6.415,10.658,4.244,7.08,7.255,0.648,1,0,1.459436986,0.471377209,-0.32888703
809,52,12,20180912,SARDINIA,NO,13,SOCIAL,NO,86.79,87.74,89.33,91.54,94.07,94.66,5.618,8.025,2.407,8.061,6.395,0.851,3,0,1.812899542,-0.059172432,-1.36588213
810,52,17,20180912,SARDINIA,NO,13,SOCIAL,NO,87.86,91.71,89.35,91.75,94.35,94.95,8.324,16.995,8.671,11.158,9.838,1.352,5,0,-0.932851553,-1.331606491,-1.36632042
811,52,20,20180912,SARDINIA,NO,13,SOCIAL,NO,89.6,88.26,89.25,91.66,94.6,95.69,4.457,18.16,13.703,9.948,4.676,2.595,7,0,-0.776578751,-4.363885699,-1.510828504
812,52,38,20180912,SARDINIA,NO,13,SOCIAL,NO,88.65,88.61,89.16,95.08,94.28,94.93,4.266,9.334,5.068,4.29,9.307,0.995,0,0,1.93315626,-0.07316389,0.423487231
813,52,53,20180912,SARDINIA,NO,13,SOCIAL,NO,87,88.23,91.65,92,94.2,94.84,2.028,4.8,2.772,2.13,4.8,0.636,0,0,3.616406329,0.114010736,0.339372769
814,52,63,20180912,SARDINIA,NO,13,SOCIAL,NO,88.01,89.48,89.76,91.79,94.37,95,4.818,15.66,10.841,8.988,4.811,0.932,2,0,0.449675658,-1.025083586,0.220291562
815,52,70,20180912,SARDINIA,NO,13,SOCIAL,NO,87.14,88.28,89.15,92.13,94.62,95.24,6.904,14.888,7.984,9.611,6.879,0.689,2,0,0.301916527,-0.10766919,-0.257945987
816,52,74,20180912,SARDINIA,NO,13,SOCIAL,NO,91.3,87.45,88.96,91.72,94.15,94.76,6.302,13.746,7.444,7.093,10.266,1.911,4,1,0.143636489,-1.939480814,-1.041866063
817,52,76,20180912,SARDINIA,NO,13,SOCIAL,NO,89.15,90.38,91.02,93.3,95.5,98.03,7.323,19.292,11.969,11.147,11.1,2.065,11,0,-1.995747811,-4.093273024,-2.613141571
818,52,90,20180912,SARDINIA,NO,13,SOCIAL,NO,87.57,89.9,89.76,91.64,95.13,96.07,8.636,10.871,2.235,10.911,8.968,0.522,1,0,0.791990216,1.361498506,-1.052221964
819,52,102,20180912,SARDINIA,NO,13,SOCIAL,NO,87.89,90.45,89.36,91.61,94.64,95.64,7.048,15.484,8.436,7.585,15.523,0.453,1,1,-0.254091064,0.443141377,0.811258517
820,52,115,20180912,SARDINIA,NO,13,SOCIAL,NO,86.98,89.15,90.78,93.21,94.75,96.46,6.093,11.522,5.428,8.448,11.254,2.16,5,1,0.248713473,-2.108834181,-1.851756457
821,52,143,20180912,SARDINIA,NO,13,SOCIAL,NO,86.63,87.85,89.23,97.97,95.08,96.02,6.325,9.954,3.629,6.484,9.048,1.563,3,3,1.191885501,-0.905130864,-1.271275155
822,52,151,20180912,SARDINIA,NO,13,SOCIAL,NO,103.44,105.11,96.37,96.45,96.79,96.58,7.955,13.375,5.419,9.224,8.027,1.14,5,1,0.192862513,-0.901225039,-1.706247674
823,52,154,20180912,SARDINIA,NO,13,SOCIAL,NO,87.62,87.98,89.48,91.58,94.37,95.12,4.307,14.753,10.446,13.058,4.351,2.029,9,1,-0.4187498,-3.711866145,-2.63777413
